24,57,363
321,230,67
37,43,449
524,527,71
5,69,312
54,717,75
15,51,301
865,310,71
5,60,386
496,960,39
12,78,437
13,53,339
724,876,61
22,61,322
39,37,77
671,364,85
8,31,280
721,841,66
15,25,441
34,26,219
425,210,112
19,6,487
809,980,75
19,56,229
628,849,51
37,13,301
536,411,122
30,39,387
522,926,42
10,57,500
994,856,92
9,52,383
688,283,102
6,33,367
4,43,77
989,770,101
26,45,471
928,440,42
11,4,246
60,192,101
19,54,226
580,207,48
38,3,174
196,909,96
32,58,485
311,115,40
26,62,282
832,839,107
28,77,141
574,191,74
20,37,422
110,187,99
18,27,230
373,736,51
24,45,338
28,77,77
177,591,40
17,65,189
29,9,279
159,548,106
5,55,376
88,327,52
32,49,300
607,849,88
7,16,171
121,717,48
20,43,396
479,985,54
0,20,487
971,120,70
28,26,405
612,246,89
7,54,463
15,76,372
24,56,77
744,377,79
37,63,488
506,267,103
894,807,81
15,68,291
421,172,109
11,26,146
12,74,182
659,480,90
14,13,388
705,973,71
33,71,366
388,721,57
17,19,146
774,362,106
31,32,410
20,11,77
440,602,79
20,1,502
513,745,63
4,43,469
868,88,74
10,73,446
527,335,39
27,12,393
213,408,106
742,667,80
13,56,400
4,77,259
794,859,80
7,5,404
432,967,100
3,0,341
520,927,82
12,22,334
31,75,77
876,765,125
20,78,270
758,363,78
33,54,278
230,629,78
0,22,179
741,405,126
39,14,493
656,280,104
38,53,322
201,247,74
31,60,401
233,940,70
314,857,64
5,78,310
45,346,89
17,13,181
25,68,77
644,201,72
337,863,123
10,47,491
486,808,103
18,14,261
710,290,82
6,10,130
515,988,40
644,570,39
9,47,400
651,962,111
25,30,209
978,818,42
0,63,186
0,68,164
34,7,77
590,484,60
23,31,349
207,624,80
122,475,101
4,28,419
477,236,77
15,77,132
923,540,99
9,40,265
691,435,109
28,72,239
575,923,119
19,20,308
591,803,47
36,69,130
872,541,39
30,34,307
36,30,77
338,478,79
31,41,496
747,588,112
36,67,498
453,184,78
21,15,197
841,468,116
29,16,165
42,154,51
17,39,313
983,394,82
8,46,273
598,678,119
26,37,236
456,508,59
15,77,131
634,158,57
5,51,229
965,845,102
35,9,365
3,15,77
494,827,48
21,48,419
993,198,51
12,16,427
249,115,107
29,3,260
26,0,410
961,868,99
8,39,164
641,825,75
34,24,493
271,269,53
20,38,424
690,294,86
6,21,457
24,38,443
669,854,45
17,71,376
25,17,58
701,282,124
25,30,314
64,981,51
22,1,213
27,78,249
505,782,98
72,729,106
33,41,374
107,898,45
3,71,323
266,571,89
16,68,392
555,200,53
35,1,268
16,9,477
477,785,99
27,54,132
4,57,77
506,562,51
34,73,138
291,495,98
29,6,309
281,438,69
0,20,178
543,184,102
26,25,161
594,273,59
184,658,112
1,75,444
537,659,51
7,35,467
45,464,37
541,509,53
4,21,439
85,783,50
16,22,468
0,16,77
689,555,43
35,57,437
89,795,36
39,53,204
233,523,102
4,47,215
323,585,42
5,74,441
653,415,114
24,73,468
18,47,402
38,27,440
811,193,36
24,22,361
611,277,37
26,26,268
367,653,51
8,50,184
32,69,77
21,68,173
693,344,59
38,63,150
930,613,125
7,52,165
422,147,61
511,569,114
28,0,253
962,745,123
33,39,152
265,613,95
29,45,213
777,86,96
20,2,140
441,394,85
1,2,328
34,4,77
644,539,86
39,1,361
996,481,80
38,23,369
224,143,87
8,49,334
146,807,38
29,19,194
866,833,41
11,44,431
187,99,81
2,64,317
328,227,54
31,1,376
104,646,62
3,35,208
484,869,64
34,57,436
628,119,32
38,35,195
23,51,48
632,251,99
23,76,447
704,275,34
14,29,418
97,88,33
512,327,43
38,6,281
770,625,62
15,61,239
267,181,76
7,35,136
240,690,114
0,32,288
489,825,83
26,49,328
879,758,121
28,66,202
434,800,44
23,35,460
15,59,77
41,132,91
32,35,407
40,242,77
29,76,276
959,876,55
18,34,335
922,995,46
33,19,382
886,767,125
19,35,329
2,28,294
791,605,119
18,49,227
746,837,59
3,46,284
6,8,359
924,104,38
19,42,197
26,5,77
608,123,36
8,48,419
705,710,93
2,12,458
346,173,81
18,29,148
990,358,90
18,66,329
751,424,81
0,68,209
206,996,75
34,16,202
790,355,67
985,617,94
37,63,142
381,441,74
206,362,103
23,39,500
27,21,39
541,404,115
533,925,123
8,61,416
826,451,49
19,53,489
908,602,86
22,15,317
723,821,103
26,3,273
3,26,466
691,763,41
18,13,300
936,402,51
24,22,347
741,289,51
7,28,221
9,76,498
5,71,77
56,738,112
3,77,279
455,522,78
31,33,171
10,8,359
256,744,40
3,21,268
821,399,96
38,59,269
108,569,99
34,24,202
0,10,137
823,339,112
672,682,123
34,65,364
628,441,93
39,9,315
22,63,46
383,477,58
6,49,379
11,5,284
913,804,60
19,43,275
992,731,73
7,72,135
24,37,145
391,781,53
38,55,338
17,53,442
218,903,41
361,116,110
26,64,310
341,696,63
20,21,372
31,70,77
598,850,106
3,53,478
952,99,71
29,79,209
196,735,100
9,75,392
767,697,115
23,8,261
710,457,85
550,297,109
38,78,316
849,573,34
32,10,371
550,634,98
583,153,70
7,42,420
374,263,56
20,18,217
24,48,77
76,404,85
27,24,356
476,146,108
30,57,492
440,594,64
456,726,109
15,31,406
77,253,36
6,38,364
795,525,52
38,68,325
968,523,42
320,636,77
23,13,444
797,892,101
19,30,299
10,7,77
20,40,295
253,138,57
3,39,466
203,357,86
9,37,165
224,942,99
34,10,331
191,578,41
15,78,231
337,495,120
38,75,469
893,730,100
37,45,459
669,333,107
39,63,410
455,415,71
36,13,390
706,743,79
16,24,77
322,924,73
28,52,417
522,903,39
414,318,119
3,51,249
747,562,93
31,50,403
275,231,33
19,15,489
179,603,76
34,73,256
547,989,44
21,20,185
463,220,123
3,7,502
77,785,119
18,76,266
531,370,125
30,67,225
36,74,77
127,475,87
18,23,325
337,334,110
14,23,161
292,175,94
6,24,248
348,162,63
31,39,467
134,659,38
31,19,376
443,520,43
25,0,450
804,415,105
36,57,408
770,643,59
25,73,175
508,112,42
13,68,268
732,141,63
11,17,230
24,10,77
203,757,42
17,9,133
32,73,312
682,378,56
568,538,56
4,41,301
442,326,55
17,56,452
671,926,97
18,46,335
676,353,110
26,24,232
677,967,114
18,11,396
228,745,115
29,46,303
431,252,123
31,36,241
17,35,75
520,575,48
8,69,260
271,833,100
21,26,181
550,849,46
36,62,165
691,993,84
32,7,143
219,684,107
30,63,499
46,776,63
22,2,383
891,970,74
6,23,357
30,37,201
173,524,116
8,16,151
730,151,50
4,16,242
37,71,77
499,404,96
10,50,291
31,27,412
845,329,76
13,37,319
429,724,64
12,21,262
792,360,94
39,6,477
603,224,71
956,750,117
23,23,449
996,92,110
31,59,418
961,713,108
772,568,75
3,54,175
9,76,77
632,571,58
39,69,323
517,985,79
17,66,137
705,368,114
36,46,427
957,709,117
20,37,325
198,961,93
743,608,114
14,11,389
727,274,112
14,30,359
7,42,151
487,330,104
16,20,235
978,623,122
35,29,160
20,3,77
470,902,107
0,19,299
5,12,311
257,928,104
27,50,238
617,871,69
16,63,172
644,720,70
3,52,368
187,736,54
12,40,489
730,166,120
28,23,451
604,411,94
33,67,300
678,722,75
5,26,206
203,412,119
35,36,136
28,38,107
852,323,66
1,1,263
35,37,445
908,992,62
18,22,205
411,218,81
11,5,451
136,217,57
986,107,118
17,52,184
13,43,462
872,655,98
29,55,196
560,358,48
37,30,433
544,683,75
28,55,256
29,33,77
856,753,78
37,70,218
980,206,118
15,2,343
224,379,79
1,78,226
548,792,83
33,7,262
676,419,75
14,66,252
369,603,86
7,19,323
408,476,42
15,46,198
302,687,46
27,1,500
459,853,103
23,6,339
32,10,77
187,536,108
24,57,145
430,815,60
31,1,172
35,62,338
900,705,40
26,28,356
383,956,78
18,49,392
17,65,410
654,383,114
11,33,175
137,868,125
10,63,468
490,391,36
27,9,254
26,74,77
166,380,45
968,202,109
1,32,287
172,398,59
4,46,344
960,173,62
35,50,472
531,451,53
346,220,48
17,15,194
985,832,83
25,34,324
836,858,85
33,1,130
689,360,95
28,9,443
647,460,57
37,1,77
44,488,43
38,18,453
625,596,33
17,12,418
504,720,109
26,11,457
28,42,480
244,959,57
19,18,236
992,627,53
36,47,406
754,719,112
10,9,366
44,110,68
35,37,189
519,233,120
0,0,329
310,927,104
24,40,254
0,13,77
764,154,99
21,33,141
368,793,42
1,56,251
0,10,282
387,746,71
20,17,446
319,197,67
25,72,267
306,746,95
29,69,268
759,790,117
8,38,297
49,353,113
4,17,146
444,671,42
19,69,314
538,583,76
8,7,186
2,38,77
551,367,65
5,11,145
103,262,63
24,66,425
550,147,42
9,40,339
481,425,120
10,75,173
638,894,49
37,60,330
367,810,119
29,71,339
820,601,115
39,67,254
485,160,73
9,74,391
542,850,91
34,15,343
10,54,99
261,330,81
27,60,441
814,156,101
4,5,132
614,273,51
29,37,371
792,259,83
604,713,54
17,29,216
71,361,113
23,18,391
570,94,52
349,766,60
23,73,462
845,724,87
5,73,209
893,753,44
21,73,245
17,9,77
780,433,49
20,52,381
191,408,116
257,784,122
37,59,286
655,104,63
32,48,469
161,754,56
27,35,265
404,83,67
3,19,221
162,838,111
23,23,488
985,664,86
13,65,260
241,174,111
37,63,127
27,50,77
416,937,113
31,74,202
480,806,65
39,51,130
534,197,80
39,75,465
939,365,93
9,37,190
62,999,97
9,20,395
322,789,50
6,31,230
181,347,123
25,27,408
751,616,43
29,9,191
402,95,71
6,58,493
417,871,70
33,68,476
18,26,77
33,17,243
234,151,102
30,25,164
602,610,46
25,51,294
483,924,51
340,807,40
25,63,133
790,536,66
19,74,160
878,575,106
25,58,388
926,230,75
16,63,198
382,582,78
37,31,181
465,422,55
29,65,271
32,13,77
754,675,115
36,33,129
726,916,39
933,148,121
12,74,176
909,812,76
3,55,233
940,366,67
32,16,467
634,604,39
19,69,317
1,15,261
606,507,122
9,66,312
196,116,123
16,11,312
698,144,116
21,20,349
11,71,77
448,803,69
7,33,230
516,297,96
4,51,183
592,482,84
28,45,413
615,509,64
31,31,404
115,181,111
39,4,300
297,635,47
856,219,71
6,0,490
560,575,75
20,46,416
217,332,107
32,17,329
277,353,95
23,46,481
36,56,77
605,375,101
19,36,346
352,946,119
36,44,227
775,199,86
36,51,219
131,900,93
31,21,474
87,137,38
4,12,466
215,322,108
31,50,158
861,239,93
3,17,411
288,367,68
26,77,237
881,171,40
29,48,334
609,965,106
1,5,219
29,22,75
102,869,73
22,48,335
614,718,85
0,63,218
337,688,55
21,25,231
499,376,87
3,25,350
639,324,118
35,28,218
432,535,123
26,67,164
97,304,120
33,75,129
4,3,243
58,553,115
29,79,347
429,586,41
21,20,222
35,78,77
611,256,117
10,57,240
614,502,121
25,64,362
310,292,112
175,980,68
27,27,210
381,299,54
1,29,464
347,132,88
1,29,457
755,222,46
1,77,410
311,213,79
27,35,449
368,255,63
11,78,484
240,311,39
12,67,474
9,2,77
200,222,112
5,8,277
25,26,287
25,24,360
37,75,252
783,667,69
11,71,441
685,938,65
31,67,254
461,966,69
26,40,274
842,887,78
1,63,475
939,87,54
11,71,261
746,182,101
12,75,255
1,75,77
142,744,62
6,62,353
886,638,91
38,26,196
994,854,66
75,689,109
4,45,489
936,527,57
9,59,299
701,964,94
8,15,370
978,974,100
15,11,489
31,42,448
892,485,100
614,922,114
6,13,196
30,24,78
114,535,47
12,77,185
904,446,105
4,73,204
362,404,88
39,18,471
671,536,104
2,42,274
467,700,57
26,32,133
507,225,44
30,7,345
133,219,54
36,5,323
181,964,123
6,34,222
217,942,74
7,10,288
331,129,87
38,29,497
17,55,77
203,267,39
446,866,77
15,21,344
18,4,368
669,829,126
38,47,227
155,678,103
6,47,359
633,825,35
31,7,490
477,772,49
2,27,166
358,945,126
699,893,66
16,32,396
368,190,65
27,7,358
30,78,77
58,577,115
30,15,264
155,794,124
3,26,144
684,669,70
21,37,268
943,493,115
35,20,434
23,68,198
868,387,48
13,79,299
431,810,114
24,51,289
137,926,86
16,11,355
21,62,255
982,732,45
16,27,350
39,32,77
753,881,68
29,2,460
674,220,89
24,27,183
119,369,87
11,13,195
31,9,169
602,522,60
20,18,263
548,859,104
29,23,424
208,399,102
2,7,145
151,127,81
4,68,405
552,791,114
35,21,294
36,69,77
935,852,54
37,7,447
125,582,120
77,998,59
18,62,250
3,60,365
996,166,73
5,60,436
0,20,325
880,103,35
16,19,331
236,649,59
151,327,52
28,16,441
15,76,77
202,934,108
18,63,375
233,887,55
4,75,412
999,915,85
28,43,478
120,114,118
21,43,261
332,675,32
27,20,323
630,741,109
0,60,258
761,414,59
24,55,337
216,408,75
38,12,225
994,890,114
2,20,171
628,343,62
33,46,142
2,37,77
21,28,447
911,104,38
12,53,301
414,570,47
30,40,343
457,507,122
20,19,399
46,140,115
3,29,212
501,172,71
20,65,480
936,589,78
28,8,335
836,249,86
5,3,235
609,483,78
32,40,201
405,294,61
36,33,485
3,25,77
112,610,89
39,65,188
448,920,90
13,36,375
30,70,286
103,871,69
29,74,409
391,372,66
1,12,306
869,879,48
39,55,483
28,38,300
602,793,67
9,31,432
940,573,84
3,58,420
560,369,66
20,3,174
23,2,77
964,123,125
7,39,465
734,544,65
7,60,218
281,989,45
31,62,357
457,850,35
32,39,213
465,396,76
18,56,433
837,262,68
30,39,197
905,863,44
884,726,62
30,49,257
720,306,73
38,73,311
688,775,118
11,22,446
15,4,77
253,334,64
33,31,293
181,882,41
37,79,396
483,355,83
25,17,317
178,409,42
6,3,335
686,634,90
4,25,435
818,189,50
39,54,408
932,732,116
700,545,68
18,69,448
75,801,87
3,14,388
159,718,102
29,14,383
38,5,77
521,836,74
38,20,255
507,196,50
15,28,483
461,912,42
38,59,418
982,913,117
7,66,427
509,353,95
0,31,382
545,816,75
8,39,354
48,614,117
21,11,147
835,790,60
7,46,462
14,77,77
293,661,43
2,14,390
624,584,80
21,78,307
688,241,92
9,43,464
521,563,56
20,67,286
14,32,308
16,3,234
349,125,69
61,513,49
129,378,82
34,24,330
157,615,113
20,6,77
399,951,47
22,74,240
428,882,93
3,38,456
26,47,452
503,442,78
12,41,306
142,352,32
18,2,134
598,764,114
33,35,281
36,6,180
232,489,79
0,37,206
145,349,58
4,26,469
19,9,436
5,73,77
887,444,107
27,59,351
709,954,124
9,29,190
410,147,78
60,445,64
2,64,205
84,749,54
20,51,339
686,196,45
5,77,263
6,21,348
686,80,125
787,483,96
1,60,468
124,572,55
36,51,204
17,49,108
657,578,43
10,0,202
296,569,95
29,34,304
494,312,69
35,39,394
648,406,36
13,61,497
573,577,120
17,55,263
297,478,70
18,10,493
767,392,64
24,11,408
497,920,67
6,74,449
687,342,58
3,78,305
873,976,38
27,34,44
548,298,69
32,45,276
393,86,68
36,17,214
320,794,72
9,33,145
783,971,56
29,12,364
606,493,92
24,62,428
10,21,142
846,101,114
35,50,224
449,162,46
34,64,462
922,660,68
661,661,50
16,38,201
15,48,32
973,701,116
36,72,376
548,996,88
112,145,49
5,40,209
69,332,110
19,42,226
168,588,69
3,44,337
2,53,405
298,310,62
26,40,288
987,676,43
18,77,269
5,2,395
15,66,77
693,548,95
21,61,348
770,84,75
37,12,462
980,409,114
13,0,501
15,40,497
63,223,99
11,59,403
748,539,110
36,59,195
847,649,85
28,46,149
867,554,103
38,20,342
77,841,70
26,70,284
26,37,87
259,97,72
39,52,257
993,940,41
20,42,352
852,549,116
5,17,348
402,453,64
2,69,177
968,249,71
17,54,291
268,474,70
19,47,355
363,175,98
26,47,215
399,795,110
33,52,502
887,502,111
16,71,310
412,122,126
39,70,482
21,76,77
794,289,51
399,307,63
34,18,166
373,218,119
38,42,257
16,13,137
118,662,40
5,72,315
790,766,35
36,40,196
94,322,96
27,7,280
76,555,67
25,45,361
9,43,320
9,0,77
515,667,57
0,41,137
4,73,151
226,740,122
20,7,452
593,100,91
10,31,261
734,345,75
39,38,476
30,45,323
61,698,37
39,40,244
688,560,58
264,711,121
32,43,192
490,186,43
35,55,130
17,38,77
710,664,64
12,79,162
327,699,84
0,58,287
504,403,39
36,14,411
126,271,114
10,42,487
818,275,102
4,21,496
535,996,108
4,12,437
843,89,102
22,47,160
624,397,111
18,43,180
754,287,117
35,54,439
660,101,125
37,54,499
26,49,99
696,305,110
5,30,321
552,550,87
2,4,415
37,56,137
973,998,114
25,28,265
851,178,81
3,17,488
147,180,41
33,12,268
933,873,81
20,17,251
874,641,36
28,77,453
196,464,50
16,7,292
682,912,89
12,62,231
23,10,77
606,185,39
16,18,181
30,16,451
293,804,112
8,34,413
458,788,110
8,58,255
620,250,77
29,32,452
157,300,112
37,68,457
652,636,115
36,65,228
437,515,45
37,10,225
421,906,57
38,17,133
23,19,77
589,123,104
37,20,178
320,891,74
18,27,502
522,346,84
19,76,240
249,689,49
29,74,159
19,22,213
943,940,63
28,17,229
144,916,64
970,140,106
26,39,150
12,56,234
248,531,87
28,64,379
36,78,77
33,19,329
49,611,67
19,29,209
268,841,60
24,48,351
861,737,80
32,70,478
882,983,120
22,25,316
346,536,82
14,30,211
986,92,107
28,43,381
631,882,80
8,11,239
357,399,98
13,65,449
117,508,124
15,16,39
116,359,87
20,43,299
746,583,105
6,49,453
497,564,62
7,45,239
217,143,101
29,6,166
84,162,47
19,37,335
205,541,122
27,53,392
12,75,319
756,124,64
33,28,278
287,570,37
15,67,396
945,989,113
8,31,342
12,11,77
689,460,123
28,38,399
813,226,76
491,613,93
32,7,409
535,173,72
36,50,334
141,479,103
1,54,263
165,203,76
24,40,435
649,344,69
37,71,307
22,78,367
450,243,123
6,73,171
483,780,53
3,67,274
11,43,77
490,649,115
15,56,420
376,322,36
8,79,434
565,491,37
24,14,501
16,29,410
416,506,50
6,50,465
254,735,48
893,958,113
5,23,127
378,167,34
39,64,333
404,129,64
4,70,269
340,263,43
26,21,79
563,595,125
27,77,225
986,400,101
18,59,387
965,348,99
34,34,262
25,11,497
474,474,71
36,46,402
967,528,122
20,60,334
539,174,77
6,44,431
963,459,48
29,11,360
845,627,91
28,63,435
716,800,33
37,72,344
23,52,58
218,796,34
34,31,263
660,408,84
19,53,139
189,925,69
19,42,459
202,247,79
29,46,186
940,351,102
13,17,323
554,201,109
8,37,478
927,323,100
10,2,281
859,813,113
27,38,481
759,384,85
21,5,402
443,582,106
31,65,203
9,64,77
453,606,58
9,54,296
11,41,282
365,474,56
10,5,439
825,323,91
2,57,485
498,108,111
38,56,128
535,832,52
13,67,256
333,400,121
17,62,466
81,393,119
37,61,138
641,780,87
438,564,67
0,46,77
958,613,69
14,68,473
229,302,63
25,40,152
667,442,121
36,4,349
811,377,41
31,46,451
602,615,102
34,10,235
336,256,36
16,3,271
658,239,62
341,310,78
24,49,213
90,309,32
11,4,491
473,468,67
29,36,243
15,5,77
524,629,100
23,21,246
436,148,79
32,12,434
617,423,43
2,76,347
42,969,123
3,6,405
740,155,124
17,55,285
305,888,71
610,90,48
0,78,272
142,505,57
20,15,142
941,324,75
17,66,458
636,467,65
36,65,342
38,76,77
571,520,45
1,16,474
662,905,62
23,21,372
386,958,72
2,39,340
355,91,59
115,513,41
20,38,326
39,7,318
226,965,34
4,65,277
70,394,59
31,65,166
841,549,55
12,18,273
907,920,102
24,16,250
6,53,77
491,681,55
13,68,356
223,956,112
25,54,386
501,485,70
20,44,420
226,188,109
2,50,484
990,168,106
18,37,350
446,948,41
1,13,279
596,704,112
580,852,74
35,24,144
45,271,113
21,53,424
462,489,60
1,5,218
8,39,107
334,695,86
36,5,442
31,66,181
584,955,115
15,73,167
752,537,94
12,61,184
215,82,122
14,76,446
934,301,122
25,47,458
515,796,73
22,58,229
778,425,84
402,836,73
14,10,343
659,676,76
4,12,370
11,29,77
906,119,79
16,72,272
92,259,62
15,32,256
210,469,103
24,18,346
625,375,108
19,11,469
318,824,109
608,654,86
308,321,37
12,73,328
644,346,52
25,25,368
12,73,231
13,10,429
32,36,79
559,695,53
24,24,180
981,587,46
5,63,443
563,930,125
4,61,341
737,177,99
14,78,458
794,580,71
14,73,179
136,105,71
0,9,406
601,206,69
13,68,312
752,449,105
24,38,244
100,667,64
5,46,466
212,868,126
36,76,274
3,56,77
790,597,44
30,38,486
294,656,103
34,33,169
804,234,43
23,46,310
410,989,38
18,39,420
96,764,63
168,417,78
17,7,404
473,426,73
14,28,410
724,132,118
26,35,231
705,943,60
7,39,365
990,469,34
11,9,221
8,52,107
887,145,37
38,58,351
547,814,47
27,21,460
12,60,480
715,423,121
34,5,184
808,435,122
18,69,354
110,636,79
30,70,189
684,967,64
6,59,262
269,586,62
33,28,247
577,337,39
32,21,230
589,206,36
5,67,202
29,30,87
492,602,74
81,362,51
8,60,248
807,814,40
9,68,192
430,880,119
31,44,416
39,54,210
725,775,102
39,16,229
860,237,36
406,884,122
31,36,471
116,819,99
1,47,254
12,67,419
14,49,111
743,145,33
18,62,161
742,940,39
15,3,245
49,594,63
24,45,199
198,436,120
27,26,306
46,373,63
30,52,318
197,336,71
299,286,122
13,26,221
665,542,48
19,38,339
430,428,49
33,52,255
24,46,190
36,46,77
213,262,118
12,47,260
440,529,87
185,429,44
1,59,354
714,702,34
11,53,296
721,246,87
8,54,496
123,689,121
23,4,293
577,361,93
17,27,349
181,812,117
13,4,341
369,788,42
3,61,330
564,454,82
7,64,273
20,35,77
773,551,119
35,49,150
532,160,89
26,6,274
85,761,79
2,66,162
664,701,106
38,7,456
315,389,116
31,18,282
919,491,122
39,19,289
180,140,119
15,42,214
924,195,106
28,24,274
906,316,85
10,51,171
441,950,58
36,78,238
7,59,77
541,891,89
30,68,215
240,473,89
27,14,285
368,576,70
778,246,112
32,5,375
12,27,219
625,987,43
22,35,470
696,966,107
39,13,188
773,303,35
21,10,325
14,45,180
13,53,231
22,17,107
482,128,114
20,1,330
765,197,93
29,64,490
468,834,51
3,43,214
236,605,64
6,38,224
385,759,117
18,60,390
233,704,102
5,4,205
683,386,61
775,868,75
14,68,417
500,237,88
0,72,295
300,147,118
28,7,77
716,963,49
21,52,263
743,565,114
274,702,104
17,37,423
231,350,71
33,56,374
539,492,53
21,27,301
368,307,87
24,42,493
911,348,45
11,36,466
119,893,73
33,50,463
878,821,119
635,537,73
29,21,338
30,77,77
597,424,107
31,65,477
20,79,198
72,295,61
19,21,499
561,853,59
5,44,136
443,319,63
2,75,330
456,80,33
9,39,143
475,716,64
7,24,157
237,535,117
31,60,346
345,481,102
2,75,417
250,943,74
15,47,203
10,48,77
34,36,470
33,45,288
12,48,351
114,461,53
1,7,499
605,104,57
21,0,196
715,536,116
31,23,337
466,358,96
25,53,418
353,836,124
22,3,217
674,619,88
1,2,155
851,365,105
0,52,325
39,15,77
337,410,35
4,71,239
293,435,89
5,15,501
742,895,64
14,19,296
86,700,118
14,34,394
286,840,38
7,18,267
553,606,119
1,30,459
326,604,114
23,66,439
578,92,49
433,122,125
32,64,426
365,962,103
1,4,207
15,45,107
431,123,84
39,10,418
402,655,94
0,64,350
372,839,37
19,41,208
376,904,101
35,1,154
215,761,107
699,250,88
18,48,272
459,435,77
14,49,372
237,569,120
610,998,53
24,15,356
835,169,99
8,52,202
11,31,77
400,241,73
30,39,151
386,936,82
756,121,59
27,63,380
695,424,88
718,700,97
28,10,319
403,334,38
36,50,243
297,731,120
20,55,416
65,285,92
293,840,97
29,19,318
916,957,95
25,44,266
21,0,77
11,4,424
497,818,52
27,42,160
550,822,64
27,46,441
387,952,108
36,36,241
541,778,43
32,0,400
314,627,61
2,39,173
448,962,79
7,23,259
278,758,114
25,50,298
657,479,121
37,14,284
143,137,40
14,33,431
10,55,39
21,65,234
67,527,49
415,883,98
29,44,294
108,176,60
11,17,490
56,840,109
12,51,266
274,385,126
28,4,292
592,993,119
1,45,455
509,555,80
468,806,65
15,48,145
503,180,40
36,51,318
20,31,77
536,849,81
32,54,490
360,190,109
301,375,82
32,56,159
934,399,81
32,78,234
775,338,64
36,16,248
702,420,118
21,68,316
75,628,58
15,29,132
927,604,50
28,30,392
775,786,69
15,76,437
880,376,32
31,2,455
2,31,77
